ID,Description,Calories,Protein,TotalFat,Carbohydrate
11748,"BUTTERBUR,CKD,BLD,DRND,W/SALT",8,0.23,0.02,2.16
9251,"PEACH NECTAR,CND,WO/ VIT C",54,0.27,0.02,13.92
9407,"PEACH NECTAR,CND,W/ VIT C",54,0.27,0.02,13.92
27050,"SAUCE,SWT & SOUR,RTS",150,0.27,0.02,38.22
15162,"CLAM,MXD SP,CND,LIQ",2,0.4,0.02,0.1
9282,"PLUMS,CND,PURPLE,JUC PK,SOL&LIQUIDS",58,0.51,0.02,15.15
11219,"GOURD,WHITE-FLOWERED (CALABASH),CKD,BLD,DRND,WO/SALT",15,0.6,0.02,3.69
11784,"GOURD,WHITE-FLOWERED (CALABASH),CKD,BLD,DRND,W/SALT",13,0.6,0.02,3.1
11218,"GOURD,WHITE-FLOWERED (CALABASH),RAW",14,0.62,0.02,3.39
9072,"CHERRIES,SWT,CND,JUC PK,SOL&LIQUIDS",54,0.91,0.02,13.81
6112,"SAUCE,TERIYAKI,RTS",89,5.93,0.02,15.56
6189,"SAUCE,TERIYAKI,RTS,RED NA",89,5.93,0.02,15.58
14416,"CARB BEV,LO CAL,COLA OR PEP,W/ ASPRT, CAF",2,0.11,0.03,0.29
9253,"PEARS,CND,H2O PK,SOL&LIQUIDS",29,0.19,0.03,7.81
9256,"PEARS,CND,LT SYRUP PK,SOL&LIQUIDS",57,0.19,0.03,15.17
44110,"JELLIES,RED SUGAR,HOME PRESERVED",179,0.3,0.03,46.1
14263,"CITRUS FRUIT JUC DRK,FRZ CONC,PREP W/H2O",46,0.34,0.03,11.42
9275,"PINEAPPLE JUC,FRZ CONC,UNSWTND,DIL W/3 VOLUME H2O",51,0.4,0.03,12.67
9240,"PEACHES,CND,LT SYRUP PK,SOL&LIQUIDS",54,0.45,0.03,14.55
9242,"PEACHES,CND,EX HVY SYRUP PK,SOL&LIQUIDS",96,0.47,0.03,26.06
9103,"FRUIT SALAD,CND,JUC PK,SOL&LIQUIDS",50,0.51,0.03,13.05
11442,"SEAWEED,AGAR,RAW",26,0.54,0.03,6.75
9294,"PRUNE JUICE,CANNED",71,0.61,0.03,17.45
9219,"TANGERINES,(MANDARIN ORANGES),CND,JUC PK",37,0.62,0.03,9.57
9238,"PEACHES,CND,JUC PK,SOL&LIQUIDS",44,0.63,0.03,11.57
9023,"APRICOTS,CND,H2O PK,WO/SKN,SOL&LIQUIDS",22,0.69,0.03,5.48
16003,"BEANS,ADZUKI,MATURE SEEDS,CND,SWTND",237,3.8,0.03,55.01
14288,"LEMONADE,PDR,PREP W/H2O",14,0,0.04,3.59
14293,"LEMONADE,FRZ CONC,WHITE,PREP W/H2O",40,0.07,0.04,10.42
14237,"COFFEE SUB,CRL GRAIN BEV,PREP W/ H2O",6,0.1,0.04,1.3
11106,"BUTTERBUR,(FUKI),RAW",14,0.39,0.04,3.61
42055,"FRUIT-FLAVORED DRK,DRY PDR MIX,LO CAL,W/ ASPRT",217,0.45,0.04,86.85
11228,"JEW'S EAR,(PEPEAO),RAW",25,0.48,0.04,6.75
9029,"APRICOTS,CND,EX HVY SYRUP PK,WO/SKN,SOL&LIQUIDS",96,0.55,0.04,24.85
9024,"APRICOTS,CND,JUC PK,W/SKN,SOL&LIQUIDS",48,0.63,0.04,12.34
9383,"TANGERINES,(MANDARIN ORANGES),CND,JUC PK,DRND",38,0.75,0.04,9.41
9295,"PUMMELO,RAW",38,0.76,0.04,9.62
11447,"SESBANIA FLOWER,RAW",27,1.28,0.04,6.73
16230,"SOYMILK (ALL FLAVORS),NONFAT,W/ ADDED CA,VITAMINS A & D",28,2.47,0.04,4.14
16231,"SOYMILK,CHOC,NONFAT,W/ ADDED CA,VITAMINS A & D",44,2.47,0.04,8.51
16123,SOY SAU MADE FROM SOY&WHEAT (SHOYU),53,6.28,0.04,7.61
1135,"EGG,WHITE,DRIED,FLAKES,GLUCOSE RED",351,76.92,0.04,4.17
1136,"EGG,WHITE,DRIED,PDR,GLUCOSE RED",376,82.4,0.04,4.47
14461,"SPORTS DRK,COCA-COLA,POWERADE,LEMON-LIME FLAV,RTD",32,0,0.05,7.84
19108,"CANDIES,JELLYBEANS",375,0,0.05,93.55
14648,"FRUIT JUC DRK,OVER 3% FRUIT JUC,HI VIT C & ADDED THIAMIN",54,0.13,0.05,13.16
20027,CORNSTARCH,381,0.26,0.05,91.27
9232,"PASSION-FRUIT JUC,PURPLE,RAW",51,0.39,0.05,13.6
9310,"RHUBARB,FRZ,CKD,W/SUGAR",116,0.39,0.05,31.2
9096,"FRUIT COCKTAIL,CND,H2O PK,SOL&LIQUIDS",32,0.42,0.05,8.51
9026,"APRICOTS,CND,LT SYRUP PK,W/SKN,SOL&LIQUIDS",63,0.53,0.05,16.49
11290,"ONIONS,FRZ,WHL,CKD,BLD,DRND,WO/SALT",28,0.71,0.05,6.7
11807,"ONIONS,FRZ,WHL,CKD,BLD,DRND,W/SALT",26,0.71,0.05,6.11
11540,"TOMATO JUC,CND,W/SALT",17,0.76,0.05,4.24
11886,"TOMATO JUC,CND,WO/SALT",17,0.76,0.05,4.24
11448,"SESBANIA FLOWER,CKD,STMD,WO/SALT",22,1.14,0.05,5.23
11922,"SESBANIA FLOWER,CKD,STMD,W/SALT",21,1.14,0.05,5.1
11964,"NOPALES,CKD,WO/SALT",15,1.35,0.05,3.28
11507,"SWEET POTATO,RAW,UNPREP",86,1.57,0.05,20.12
14371,"TEA,INST,SWTND W/SUGAR,LEMON-FLAVORED,WO/ VIT C,PDR,PREP",35,0.01,0.06,8.61
19353,"SYRUPS,MAPLE",260,0.04,0.06,67.04
2050,VANILLA EXTRACT,288,0.06,0.06,12.65
14010,"ALCOHOLIC BEV,DAIQUIRI,PREPARED-FROM-RECIPE",186,0.06,0.06,6.94
14029,"ALCOHOLIC BEV,WHISKEY SOUR,PREP FROM ITEM 14028",153,0.06,0.06,12.82
9435,"GUAVA NECTAR,CND",57,0.09,0.06,14.87
9436,"MANGO NECTAR,CND",51,0.11,0.06,13.12
16082,"NOODLES,CHINESE,CELLOPHANE OR LONG RICE (MUNG BNS),DEHYD",351,0.16,0.06,86.09
9106,"FRUIT SALAD,CND,EX HVY SYRUP,SOL&LIQUIDS",88,0.33,0.06,22.77
9237,"PEACHES,CND,H2O PK,SOL&LIQUIDS",24,0.44,0.06,6.11
9215,"ORANGE JUC,FRZ CONC,UNSWTND,DIL W/3 VOLUME H2O",45,0.68,0.06,10.78
11605,"BEETS,HARVARD,CND,SOL&LIQUIDS",73,0.84,0.06,18.18
11590,"WATERCHESTNUTS,CHINESE,CND,SOL&LIQUIDS",50,0.88,0.06,12.3
11289,"ONIONS,FRZ,WHL,UNPREP",35,0.89,0.06,8.45
11110,"CABBAGE,CKD,BLD,DRND,WO/SALT",23,1.27,0.06,5.51
11751,"CABBAGE,COMMON,CKD,BLD,DRND,W/SALT",23,1.27,0.06,5.51
19384,"CANDIES,DIVINITY,PREPARED-FROM-RECIPE",364,1.32,0.06,89.05
11626,"BEANS,MUNG,MATURE SEEDS,SPROUTED,CND,DRND SOL",12,1.4,0.06,2.14
14297,"LEMONADE-FLAVOR DRK,PDR,PREP W/H2O",27,0,0.07,6.9
14323,"ORANGE DRK,CND,W/ ADDED VIT C",49,0,0.07,12.34
14636,"BEVERAGES,FRUIT JUC DRK,RED SUGAR,W/ VITAMIN E ADDED",39,0,0.07,10
9013,"APPLES,DRIED,SULFURED,STWD,W/ SUGAR",83,0.2,0.07,20.73
9012,"APPLES,DRIED,SULFURED,STWD,WO/ SUGAR",57,0.22,0.07,15.32
11563,"TREE FERN,CKD,WO/SALT",40,0.29,0.07,10.98
11928,"TREE FERN,CKD,W/SALT",40,0.29,0.07,10.78
9104,"FRUIT SALAD,CND,LT SYRUP,SOL&LIQUIDS",58,0.34,0.07,15.14
9105,"FRUIT SALAD,CND,HVY SYRUP,SOL&LIQUIDS",73,0.34,0.07,19.11
9254,"PEARS,CND,JUC PK,SOL&LIQUIDS",50,0.34,0.07,12.94
9426,CANDIED FRUIT,322,0.34,0.07,82.74
9102,"FRUIT SALAD,CND,H2O PK,SOL&LIQUIDS",30,0.35,0.07,7.87
19297,JAMS AND PRESERVES,278,0.37,0.07,68.86
19314,"PIE FILLINGS,CND,CHERRY",115,0.37,0.07,28
9100,"FRUIT COCKTAIL,CND,HVY SYRUP,SOL&LIQUIDS",73,0.39,0.07,18.91
9101,"FRUIT COCKTAIL,CND,EX HVY SYRUP,SOL&LIQUIDS",88,0.39,0.07,22.89
9098,"FRUIT COCKTAIL,CND,EX LT SYRUP,SOL&LIQUIDS",45,0.4,0.07,11.63
9099,"FRUIT COCKTAIL,CND,LT SYRUP,SOL&LIQUIDS",57,0.4,0.07,14.93
9160,"LIME JUICE,RAW",25,0.42,0.07,8.42
11471,"SQUASH,SMMR,CROOKNECK&STRAIGHTNECK,CND,DRND,SOLID,WO/SALT",13,0.61,0.07,2.96
11423,"PUMPKIN,CKD,BLD,DRND,WO/SALT",20,0.72,0.07,4.9
11845,"PUMPKIN,CKD,BLD,DRND,W/SALT",20,0.72,0.07,4.9
11735,"BEETS,CND,NO SALT,SOL&LIQUIDS",28,0.8,0.07,6.57
11416,"PUMPKIN FLOWERS,RAW",15,1.03,0.07,3.28
11488,"SQUASH,WNTR,BUTTERNUT,FRZ,CKD,BLD,WO/SALT",39,1.23,0.07,10.05
11867,"SQUASH,WNTR,BUTTERNUT,FRZ,CKD,BLD,W/SALT",39,1.23,0.07,10.04
8237,"CEREALS,QUAKER,CREAMY WHEAT,FARINA,ENR,PREP W/H2O,NO SALT",51,1.53,0.07,11.26
8241,"CEREALS,QUAKER,CREAMY WHEAT,FARINA,ENR,PREP W/H2O,SALT",51,1.53,0.07,11.24
11255,"LOTUS ROOT,CKD,BLD,DRND,WO/SALT",66,1.58,0.07,16.02
11796,"LOTUS ROOT,CKD,BLD,DRND,W/SALT",66,1.58,0.07,16.02
6475,"SOUP,BF BROTH OR BOUILLON,PDR,PREP W/H2O",3,0.21,0.08,0.25
6476,"SOUP,BF BROTH,CUBED,PREP W/H2O",3,0.21,0.08,0.25
14154,"ENGY DRK,RED BULL,W/ ADD CAFFEINE,NIACIN,PANTO,VIT B6 & B12",45,0.25,0.08,10.94
14156,"ENG DRK,RED BULL,SGR FR,W/ADD CAFF,NIACIN,PANTO,VIT B6 & B12",5,0.25,0.08,0.7
14625,"ENERGY DRK,AMP",46,0.25,0.08,12.08
14626,"ENERGY DRK,FULL THROTTLE",46,0.25,0.08,12.08
14630,"ENERGY DRK,ROCKSTAR,SUGAR FREE",4,0.25,0.08,0.7
14641,"ENERGY DRK,VAULT ZERO,SUGAR-FREE,CITRUS FLAVOR",1,0.25,0.08,0.7
9432,"USDA CMDTY,MXD FRUIT (PEACH,PEAR,GRAPE),CND,LT SYR,SOL & LIQ",55,0.41,0.08,14.3
9452,ORANGE PNAPPL JUC BLEND,51,0.41,0.08,12.2
9268,"PINEAPPLE,CND,JUC PK,SOL&LIQUIDS",60,0.42,0.08,15.7
9027,"APRICOTS,CND,HVY SYRUP PK,W/SKN,SOL&LIQUIDS",83,0.53,0.08,21.47
11484,"SQUASH,WNTR,ACORN,CKD,BLD,MSHD,WO/SALT",34,0.67,0.08,8.79
11865,"SQUASH,WNTR,ACORN,CKD,BLD,MSHD,W/SALT",34,0.67,0.08,8.79
11537,"TOMATOES,RED,RIPE,CND,W/GRN CHILIES",15,0.69,0.08,3.62
11565,"TURNIPS,CKD,BLD,DRND,WO/SALT",22,0.71,0.08,5.06
11889,"TURNIPS,CKD,BLD,DRND,W/SALT",22,0.71,0.08,5.06
11523,"TARO SHOOTS,CKD,WO/SALT",14,0.73,0.08,3.2
11880,"TARO,SHOOTS,CKD,W/SALT",14,0.73,0.08,3.19
11294,"ONIONS,SWT,RAW",32,0.8,0.08,7.55
11609,"BEETS,PICKLED,CND,SOL&LIQUIDS",65,0.8,0.08,16.28
6489,"SOUP,CONSOMME W/ GELATIN,DRY,MIX,PREP W/ H2O",7,0.87,0.08,0.78
11417,"PUMPKIN FLOWERS,CKD,BLD,DRND,WO/SALT",15,1.09,0.08,3.3
11847,"PUMPKIN,FLOWERS,CKD,BLD,DRND,W/SALT",15,1.09,0.08,3.18
11259,"MOUNTAIN YAM,HAWAII,CKD,STMD,WO/SALT",82,1.73,0.08,20
11927,"MOUNTAIN YAM,HAWAII,CKD,STMD,W/ SALT",82,1.73,0.08,19.99
11148,"CHARD,SWISS,CKD,BLD,DRND,WO/SALT",20,1.88,0.08,4.13
11765,"CHARD,SWISS,CKD,BLD,DRND,W/SALT",20,1.88,0.08,4.13
11353,"POTATOES,RUSSET,FLESH & SKN,RAW",79,2.14,0.08,18.07
16125,SOY SAU MADE FROM HYDROLYZED VEG PROT,40,2.43,0.08,7.73
1085,"MILK,NONFAT,FLUID,W/ ADDED VIT A & VIT D (FAT FREE OR SKIM)",34,3.37,0.08,4.96
1151,"MILK,NONFAT,FLUID,WO/ ADDED VIT A & VIT D (FAT FREE OR SKIM)",34,3.37,0.08,4.96
16424,"SOY SAU MADE FROM SOY&WHEAT (SHOYU),LO NA",53,5.17,0.08,8.51
9137,"GRAPE JUC COCKTAIL,FRZ CONC,DIL W/ 3 VOL H2O,W/ ADDED VIT C",51,0.19,0.09,12.75
9036,"APRICOT NECTAR,CND,WO/ VIT C",56,0.37,0.09,14.39
9403,"APRICOT NECTAR,CND,W/ VIT C",56,0.37,0.09,14.39
9267,"PINEAPPLE,CND,H2O PK,SOL&LIQUIDS",32,0.43,0.09,8.3
9028,"APRICOTS,CND,HVY SYRUP PK,WO/SKN,SOL&LIQUIDS",83,0.51,0.09,21.45
9124,"GRAPEFRUIT JUC,WHITE,CND,SWTND",46,0.58,0.09,11.13
11578,"VEGETABLE JUC COCKTAIL,CND",19,0.63,0.09,4.55
9120,"GRAPEFRUIT,SECTIONS,CND,JUC PK,SOL&LIQUIDS",37,0.7,0.09,9.21
9067,"CHERRIES,SOUR,RED,CND,EX HVY SYRUP PK,SOL&LIQUIDS",114,0.71,0.09,29.23
11603,"YAMBEAN (JICAMA),RAW",38,0.72,0.09,8.82
11604,"YAMBEAN (JICAMA),CKD,BLD,DRND,WO/SALT",38,0.72,0.09,8.82
11898,"YAMBEAN (JICAMA),CKD,BLD,DRND,W/SALT",36,0.72,0.09,8.23
11082,"BEETS,CND,REG PK,SOL&LIQUIDS",30,0.73,0.09,7.14
1112,"WHEY,ACID,FLUID",24,0.76,0.09,5.12
11285,"ONIONS,CND,SOL&LIQUIDS",19,0.85,0.09,4.02
11486,"SQUASH,WNTR,BUTTERNUT,CKD,BKD,WO/SALT",40,0.9,0.09,10.49
11866,"SQUASH,WNTR,BUTTERNUT,CKD,BKD,W/SALT",40,0.9,0.09,10.49
11522,"TARO SHOOTS,RAW",11,0.92,0.09,2.32
11963,"NOPALES,RAW",16,1.32,0.09,3.33
11113,"CABBAGE,RED,CKD,BLD,DRND,WO/SALT",29,1.51,0.09,6.94
11752,"CABBAGE,RED,CKD,BLD,DRND,W/SALT",29,1.51,0.09,6.94
11158,"CHRYSANTHEMUM,GARLAND,CKD,BLD,DRND,WO/SALT",20,1.64,0.09,4.31
11767,"CHRYSANTHEMUM,GARLAND,CKD,BLD,DRND,W/SALT",20,1.64,0.09,4.31
11115,"CABBAGE,SAVOY,CKD,BLD,DRND,WO/SALT",24,1.8,0.09,5.41
11753,"CABBAGE,SAVOY,CKD,BLD,DRND,W/SALT",24,1.8,0.09,5.41
6170,"SOUP,STOCK,BEEF,HOME-PREPARED",13,1.97,0.09,1.2
11352,"POTATO,FLESH & SKN,RAW",77,2.02,0.09,17.47
11044,"MUNG BNS,MATURE SEEDS,SPROUTED,CKD,BLD,DRND,WO/SALT",21,2.03,0.09,4.19
11718,"MUNG BNS,MATURE SEEDS,SPROUTED,CKD,BLD,DRND,W/SALT",19,2.03,0.09,3.6
16031,"BEANS,KIDNEY,CALIFORNIA RED,MATURE SEEDS,CKD,BLD,WO/SALT",124,9.13,0.09,22.41
16331,"BEANS,KIDNEY,CALIFORNIA RED,MATURE SEEDS,CKD,BLD,W/SALT",124,9.13,0.09,22.41
14153,"CARBONATED BEV,PEPPER-TYPE,CONTAINS CAFFEINE",41,0,0.1,10.4
14242,"CRANBERRY JUC COCKTAIL,BTLD",54,0,0.1,13.52
19304,MOLASSES,290,0,0.1,74.73
19360,"SYRUPS,TABLE BLENDS,PANCAKE,W/2% MAPLE",265,0,0.1,69.6
19361,"SYRUPS,TABLE BLENDS,CANE&15% MAPLE",278,0,0.1,69.52
19720,"SYRUPS,TABLE BLENDS,PANCAKE,W/2% MAPLE,W/ K",265,0,0.1,69.6
14028,"WHISKEY SOUR MIX,BTLD",87,0.1,0.1,21.4
14530,"WHISKEY SOUR MIX,BTLD,W/ K&NA",84,0.1,0.1,21.4
19198,"PUDDINGS,TAPIOCA,DRY MIX",369,0.1,0.1,94.3
19312,"PIE FILLINGS,APPL,CND",100,0.1,0.1,26.1
19366,"TOPPINGS,PINEAPPLE",253,0.1,0.1,66.4
19709,"PUDDINGS,TAPIOCA,DRY MIX,W/ NO ADDED SALT",369,0.1,0.1,94.3
43114,"VERMICELLI,MADE FROM SOY",331,0.1,0.1,82.32
9018,"APPLE JUC,FRZ CONC,UNSWTND,DIL W/3 VOLUME H2O WO/ VIT C",47,0.14,0.1,11.54
9411,"APPLE JUC,FRZ CONC,UNSWTND,DIL W/3 VOLUME H2O,W/ VIT C",47,0.14,0.1,11.54
9019,"APPLESAUCE,CND,UNSWTND,WO/ADDED VIT C (INCLUDES USDA COMMOD)",42,0.17,0.1,11.27
9401,"APPLESAUCE,CND,UNSWTND,W/ VIT C",42,0.17,0.1,11.27
14241,"CRANBERRY-GRAPE JUC DRK,BTLD",56,0.2,0.1,14
14334,"PINEAPPLE&GRAPEFRUIT JUC DRK,CND",47,0.2,0.1,11.6
19137,"TOPPINGS,STRAWBERRY",254,0.2,0.1,66.3
9082,"CRANBERRY-ORANGE RELISH,CND",178,0.3,0.1,46.2
9255,"PEARS,CND,EX LT SYRUP PK,SOL&LIQUIDS",47,0.3,0.1,12.2
14019,"ALCOHOLIC BEV,TEQUILA SUNRISE,CND",110,0.3,0.1,11.3
14327,"ORANGE&APRICOT JUC DRK,CND",51,0.3,0.1,12.7
20003,ARROWROOT FLOUR,357,0.3,0.1,88.15
9284,"PLUMS,CND,PURPLE,HVY SYRUP PK,SOL&LIQUIDS",89,0.36,0.1,23.24
9285,"PLUMS,CND,PURPLE,EX HVY SYRUP PK,SOL&LIQUIDS",101,0.36,0.1,26.31
9187,"FRUIT,MXD,(PEACH&PEAR&PNAPPL),CND,HVY SYRUP,SOL&LIQUIDS",72,0.37,0.1,18.76
9283,"PLUMS,CND,PURPLE,LT SYRUP PK,SOL&LIQUIDS",63,0.37,0.1,16.28
9092,"FIGS,CND,HVY SYRUP PK,SOL&LIQUIDS",88,0.38,0.1,22.9
9093,"FIGS,CND,EX HVY SYRUP PK,SOL&LIQUIDS",107,0.38,0.1,27.86
9091,"FIGS,CND,LT SYRUP PK,SOL&LIQUIDS",69,0.39,0.1,17.95
9090,"FIGS,CND,H2O PK,SOL&LIQUIDS",53,0.4,0.1,13.99
9239,"PEACHES,CND,EX LT SYRUP,SOL&LIQUIDS",42,0.4,0.1,11.1
9272,"PINEAPPLE,FRZ,CHUNKS,SWTND",86,0.4,0.1,22.2
9296,"QUINCES,RAW",57,0.4,0.1,15.3
35043,"HUCKLEBERRIES,RAW (ALASKA NATIVE)",37,0.4,0.1,8.7
9243,"PEACHES,SPICED,CND,HVY SYRUP PK,SOL&LIQUIDS",75,0.41,0.1,20.08
9325,"FRUIT SALAD,TROPICAL,CND,HVY SYRUP,SOL&LIQUIDS",86,0.41,0.1,22.36
9220,"TANGERINES,(MANDARIN ORANGES),CND,LT SYRUP PK",61,0.45,0.1,16.19
9241,"PEACHES,CND,HVY SYRUP PK,SOL&LIQUIDS",74,0.45,0.1,19.94
9431,"USDA CMDTY,MXD FRUIT (PEACH,PEARS,GRAPES),CND,LT SYRUP,DRND",57,0.46,0.1,14.65
9351,"FRUIT COCKTAIL,CND,HVY SYRUP,DRND",70,0.47,0.1,18.8
9134,"GRAPES,CND,THOMPSON SEEDLESS,HVY SYRUP PK,SOL&LIQUIDS",76,0.48,0.1,19.65
9113,"GRAPEFRUIT,RAW,PINK&RED,CALIFORNIA&ARIZONA",37,0.5,0.1,9.69
9128,"GRAPEFRUIT JUC,WHITE,RAW",39,0.5,0.1,9.2
9404,"GRAPEFRUIT JUICE,PINK,RAW",39,0.5,0.1,9.2
19217,"FROZEN NOVELTIES,ICE TYPE,FRUIT,NO SUGAR ADDED",24,0.5,0.1,6.2
9123,"GRAPEFRUIT JUC,WHITE,CND,UNSWTND",38,0.52,0.1,8.96
9114,"GRAPEFRUIT,RAW,PINK & RED,FLORIDA",30,0.55,0.1,7.5
9121,"GRAPEFRUIT,SECTIONS,CND,LT SYRUP PK,SOL&LIQUIDS",60,0.56,0.1,15.44
9119,"GRAPEFRUIT,SECTIONS,CND,H2O PK,SOL&LIQUIDS",36,0.58,0.1,9.15
9025,"APRICOTS,CND,EX LT SYRUP PK,W/SKN,SOL&LIQUIDS",49,0.6,0.1,12.5
9217,"ORANGE-GRAPEFRUIT JUC,CND,UNSWTND",43,0.6,0.1,10.28
11430,"RADISHES,ORIENTAL,RAW",18,0.6,0.1,4.1
14024,"WHISKEY SOUR MIX,PDR",383,0.6,0.1,97.3
14114,"BEEF BROTH&TOMATO JUC,CND",37,0.6,0.1,8.5
43365,"TOMATO&VEG JUC,LO NA",22,0.6,0.1,4.59
9111,"GRAPEFRUIT,RAW,PINK&RED&WHITE,ALL AREAS",32,0.63,0.1,8.08
9118,"GRAPEFRUIT,RAW,WHITE,FLORIDA",32,0.63,0.1,8.19
11429,"RADISHES,RAW",16,0.68,0.1,3.4
9116,"GRAPEFRUIT,RAW,WHITE,ALL AREAS",33,0.69,0.1,8.41
6962,"SAUCE,CHILI,PEPPERS,HOT,IMMAT GRN,CND",20,0.7,0.1,5
9035,"APRICOTS,FROZEN,SWEETENED",98,0.7,0.1,25.1
11122,"CARDOON,RAW",17,0.7,0.1,4.07
9066,"CHERRIES,SOUR,RED,CND,HVY SYRUP PK,SOL&LIQUIDS",91,0.73,0.1,23.27
9065,"CHERRIES,SOUR,RED,CND,LT SYRUP PK,SOL&LIQUIDS",75,0.74,0.1,19.3
9064,"CHERRIES,SOUR,RED,CND,H2O PK,SOL&LIQUIDS (INCL USDA CMDTY)",36,0.77,0.1,8.94
11288,"ONIONS,FRZ,CHOPD,CKD,BLD,DRND,WO/SALT",28,0.77,0.1,6.59
11806,"ONIONS,FRZ,CHOPD,CKD,BLD,DRND,W/SALT",26,0.77,0.1,6
11287,"ONIONS,FRZ,CHOPD,UNPREP",29,0.79,0.1,6.81
11482,"SQUASH,WINTER,ACORN,RAW",40,0.8,0.1,10.42
11726,"BEANS,SNAP,GRN,CND,NO SALT,SOL&LIQUIDS",15,0.8,0.1,3.5
11727,"BEANS,SNAP,YEL,CND,REG PK,SOL&LIQUIDS",15,0.8,0.1,3.5
11728,"BEANS,SNAP,YEL,CND,NO SALT,SOL&LIQUIDS",15,0.8,0.1,3.5
9117,"GRAPEFRUIT,RAW,WHITE,CALIFORNIA",37,0.88,0.1,9.09
8101,"CEREALS,CRM OF RICE,CKD W/H2O,WO/SALT",52,0.9,0.1,11.4
8168,"CEREALS,CREAM OF RICE,CKD W/ H2O,W/ SALT",52,0.9,0.1,11.5
11151,"CHICORY,WITLOOF,RAW",17,0.9,0.1,4
11329,"PEPPERS,HOT CHILI,GRN,CND,PODS,EXCLUDING SEEDS,SOL&LIQUIDS",21,0.9,0.1,5.1
11564,"TURNIPS,RAW",28,0.9,0.1,6.43
11820,"PEPPERS,HOT CHILI,RED,CND,EXCLUDING SEEDS,SOL&LIQUIDS",21,0.9,0.1,5.1
43350,"SAUERKRAUT,CND,LO NA",22,0.9,0.1,4.35
11422,"PUMPKIN,RAW",26,1,0.1,6.5
11485,"SQUASH,WNTR,BUTTERNUT,RAW",45,1,0.1,11.69
19225,"DESSERTS,RENNIN,TABLETS,UNSWTND",84,1,0.1,19.8
11282,"ONIONS,RAW",40,1.1,0.1,9.34
11637,"RADISHES,WHITE ICICLE,RAW",14,1.1,0.1,2.63
43144,"CABBAGE,MUSTARD,SALTED",28,1.1,0.1,5.63
9183,"MELONS,CASABA,RAW",28,1.11,0.1,6.58
11932,"BEANS,SNAP,YEL,CND,REG PK,DRND SOL",20,1.15,0.1,4.5
11933,"BEANS,SNAP,YEL,CND,NO SALT,DRND SOL",20,1.15,0.1,4.5
14262,"CITRUS FRUIT JUC DRK,FRZ CONC",162,1.2,0.1,40.2
19263,"FROZEN NOVELTIES,FRUIT & JUC BARS",87,1.2,0.1,20.2
11109,"CABBAGE,RAW",25,1.28,0.1,5.8
9274,"PINEAPPLE JUC,FRZ CONC,UNSWTND,UNDIL",179,1.3,0.1,44.3
11427,"PURSLANE,RAW",16,1.3,0.1,3.43
9172,"LONGANS,RAW",60,1.31,0.1,15.14
11258,"MOUNTAIN YAM,HAWAII,RAW",67,1.34,0.1,16.31
11588,"WATERCHESTNUTS,CHINESE,(MATAI),RAW",97,1.4,0.1,23.94
9427,"ABIYUCH,RAW",69,1.5,0.1,17.6
19364,"TOPPINGS,BUTTERSCOTCH OR CARAMEL",252,1.5,0.1,65.9
43143,"CABBAGE,JAPANESE STYLE,FRSH,PICKLED",30,1.6,0.1,5.67
44259,"PUDDINGS,ALL FLAVORS XCPT CHOC,LO CAL,REG,DRY MIX",351,1.6,0.1,86.04
11354,"POTATOES,WHITE,FLESH & SKN,RAW",69,1.68,0.1,15.71
11241,"KOHLRABI,RAW",27,1.7,0.1,6.2
11367,"POTATOES,BLD,CKD WO/ SKN,FLESH,WO/ SALT",86,1.71,0.1,20.01
11833,"POTATOES,BLD,CKD WO/ SKN,FLESH,W/ SALT",86,1.71,0.1,20.01
11487,"SQUASH,WNTR,BUTTERNUT,FRZ,UNPREP",57,1.76,0.1,14.41
11365,"POTATOES,BLD,CKD IN SKN,FLESH,WO/SALT",87,1.87,0.1,20.13
11831,"POTATOES,BLD,CKD IN SKN,FLESH,W/SALT",87,1.87,0.1,20.13
11363,"POTATOES,BKD,FLESH,WO/SALT",93,1.96,0.1,21.55
11829,"POTATOES,BKD,FLESH,W/SALT",93,1.96,0.1,21.55
11114,"CABBAGE,SAVOY,RAW",27,2,0.1,6.1
11278,"OKRA,RAW",31,2,0.1,7.03
11368,"POTATOES,MICROWAVED,CKD IN SKN,FLESH,WO/SALT",100,2.1,0.1,23.28
11835,"POTATOES,MICROWAVED,CKD IN SKN,FLESH,W/SALT",100,2.1,0.1,23.28
11591,"WATERCRESS,RAW",11,2.3,0.1,1.29
11675,"POTATOES,MICROWAVED,CKD IN SKN,FLESH&SKN,WO/SALT",105,2.44,0.1,24.24
11834,"POTATOES,MICROWAVED,CKD,IN SKN,FLESH&SKN,W/SALT",105,2.44,0.1,24.24
11266,"MUSHROOMS,BROWN,ITALIAN,OR CRIMINI,RAW",22,2.5,0.1,4.3
11677,"SHALLOTS,RAW",72,2.5,0.1,16.8
11200,"YARDLONG BEAN,CKD,BLD,DRND,WO/SALT",47,2.53,0.1,9.18
11899,"YARDLONG BEAN,CKD,BLD,DRND,W/SALT",47,2.53,0.1,9.17
11362,"POTATOES,RAW,SKIN",58,2.57,0.1,12.44
11254,"LOTUS ROOT,RAW",74,2.6,0.1,17.23
19194,"PUDDINGS,RICE,DRY MIX",376,2.7,0.1,91.2
11366,"POTATOES,BLD,CKD IN SKN,SKN,WO/SALT",78,2.86,0.1,17.21
